ID,Unit,Passed,Equality Limit,Upper Limit,Lower Limit,Value
ABSOLUTE_ENCODER_P5VI_1,A,True, ,5.5,4.5,5.0006941
STER_FLT_1,A,,1, , ,
BIOS_1,A,True,1, , ,1
STER_CUR_1,A,,0.0, , ,
P5VD_1,A,True, ,5.5,4.5,4.9970244
RIGHT_CAM_P5VB_1,A,True, ,5.5,4.5,4.9672727
RIGHT_IFM_1,A,True,1, , ,1
RLAY12_1_MINUS_1,A,, ,0.1,0.0,
ENCODER1_BCH_PLUS_1,A,,1, , ,
FRONT_CAM_P5VA_1,A,True, ,5.5,4.5,4.9822438
RIGHT_CAM_P5VB_2,A,True, ,5.5,4.5,4.9671966
P12VC_2,A,True, ,13.2,10.8,11.942001
FAN_P12VA_2,A,True, ,13.2,10.8,11.940502
EXT_LTE_MODEM__USB_5V_1A_2,A,True, ,5.5,4.5,4.9538636
P24VA_2,A,True, ,24.5,23.5,24.481331
KEY_SENSE_2,A,True,1, , ,1
RLAY24_1_PLUS_2,A,, ,24.5,23.5,
IFM_FRONT_P24VC_2,A,True, ,24.5,23.5,24.481588
P5VF_2,A,True, ,5.5,4.5,4.9832215
STRT_PAUSE_P3V3B_2,A,True, ,3.5,3.1,3.3203272
RLAY12_1_PLUS_2,A,, ,13.2,10.8,
H_LIDAR_P12VD_2,A,True, ,13.2,10.8,11.941912
RLAY24_2_PLUS_2,A,, ,24.5,23.5,
P5VK_2,A,True, ,5.5,4.5,5.0007449
SERVICE_2,A,,1, , ,
LEFT_CAM_P5VC_2,A,True, ,5.5,4.5,4.995653
RLAY24_2_MINUS_2,A,, ,24.5,23.5,
DUT_CURRENT_2,A,True, ,2.1,0.6,1.024
P5VG_2,A,True, ,5.5,4.5,5.0007703
C_ANL_2,A,, ,2.5,2.4,
TRACTION_ENCODER_P5VJ_2,A,True, ,5.5,4.5,5.0007068
SLANTED_LIDAR_P12VB_2,A,True, ,13.2,10.8,11.940452
P5VE_2,A,True, ,5.5,4.5,4.9970498
STEERING_3V_P3V3A_2,A,True, ,3.5,3.1,3.3218002
USB_5V_1B_2,A,True, ,5.5,4.5,4.9550699
ESTOP1_OUT_2,A,, ,0.1,0.0,
C_ANH_2,A,, ,2.5,2.4,
IFM_LEFT_P24VD_2,A,True, ,24.5,23.5,24.481716
LEFT_IFM_2,A,,1, , ,
STEERING_P5VH_2,A,True, ,5.5,4.5,5.0007449
FRONT_IFM_2,A,,1, , ,
SWITCH_2,A,,1, , ,
RLAY24_1_MINUS_2,A,, ,24.5,23.5,
_4_20MA_IN_1_2,A,, ,3.2,2.4,
_4_20MA_IN_2_2,A,, ,3.2,2.4,
RLAY12_2_MINUS_2,A,, ,13.2,10.8,
IFM_RIGHT_P24VB_2,A,True, ,24.5,23.5,24.481588
DUT_VOLTAGE_2,A,True, ,36.1,35.9,35.998
RLAY12_2_PLUS_2,A,, ,13.2,10.8,
ABSOLUTE_ENCODER_P5VI_2,A,True, ,5.5,4.5,5.0007449
STER_CUR_2,A,, ,3.5,3.1,
FRONT_CAM_P5VA_2,A,True, ,5.5,4.5,4.9822565
RLAY12_1_MINUS_2,A,, ,13.2,10.8,
RIGHT_IFM_2,A,,1, , ,
P5VD_2,A,True, ,5.5,4.5,4.9970498
P12VC_3,A,True, ,13.2,10.8,11.950928
FAN_P12VA_3,A,True, ,13.2,10.8,11.949937
EXT_LTE_MODEM__USB_5V_1A_3,A,True, ,5.5,4.5,4.9539143
P24VA_3,A,True, ,24.5,23.5,24.300266
IFM_FRONT_P24VC_3,A,True, ,24.5,23.5,24.300394
STRT_PAUSE_P3V3B_3,A,True, ,3.5,3.1,3.3203399
H_LIDAR_P12VD_3,A,True, ,13.2,10.8,11.950839
LEFT_CAM_P5VC_3,A,True, ,5.5,4.5,4.9956911
DUT_CURRENT_3,A,True, ,1.6,0.6,1.5869
P5VG_3,A,True, ,5.5,4.5,5.0005417
TRACTION_ENCODER_P5VJ_3,A,True, ,5.5,4.5,5.0007576
SLANTED_LIDAR_P12VB_3,A,True, ,13.2,10.8,11.949074
P5VE_3,A,True, ,5.5,4.5,4.9970625
STEERING_3V_P3V3A_3,A,True, ,3.5,3.1,3.3218637
USB_5V_1B_3,A,True, ,5.5,4.5,4.9551461
ESTOP1_OUT_3,A,, ,24.5,20.5,
IFM_LEFT_P24VD_3,A,True, ,24.5,23.5,24.300394
P5VF_3,A,True, ,5.5,4.5,4.9832215
STEERING_P5VH_3,A,True, ,5.5,4.5,5.0005925
P5VD_3,A,True, ,5.5,4.5,4.9970371
P5VK_3,A,True, ,5.5,4.5,5.0007449
IFM_RIGHT_P24VB_3,A,True, ,24.5,23.5,24.298598
DUT_VOLTAGE_3,A,True, ,24.1,23.9,23.996
ABSOLUTE_ENCODER_P5VI_3,A,True, ,5.5,4.5,5.0006433
FRONT_CAM_P5VA_3,A,True, ,5.5,4.5,4.982193
RIGHT_CAM_P5VB_3,A,True, ,5.5,4.5,4.9671331
ESTOP1_OUT_4,A,, ,0.1,0.0,
