ID,Unit,Passed,Equality Limit,Upper Limit,Lower Limit,Value
PL_LIDAR_2,A,,1, , ,
STEERING_P5VH_2,A,True, ,5.5,4.5,5.0000846
FRONT_IFM_2,A,True,1, , ,1
SWITCH_2,A,True,1, , ,1
RLAY24_1_MINUS_2,A,True, ,24.5,23.5,24.27795
_4_20MA_IN_1_2,A,True, ,3.2,2.4,2.6
RLAY12_2_MINUS_2,A,True, ,13.2,10.8,11.954615
IFM_RIGHT_P24VB_2,A,True, ,24.5,23.5,24.47607
DUT_VOLTAGE_2,A,True, ,36.1,35.9,35.996
RLAY12_2_PLUS_2,A,True, ,13.2,10.8,11.957538
ABSOLUTE_ENCODER_P5VI_2,A,True, ,5.5,4.5,5.0001227
STER_CUR_2,A,True, ,3.5,3.1,3.2
FRONT_CAM_P5VA_2,A,True, ,5.5,4.5,4.9819517
RLAY12_1_MINUS_2,A,True, ,13.2,10.8,11.956617
RIGHT_IFM_2,A,True,1, , ,1
P5VD_2,A,True, ,5.5,4.5,4.9965926
P12VC_3,A,True, ,13.2,10.8,11.968667
FAN_P12VA_3,A,True, ,13.2,10.8,11.966483
EXT_LTE_MODEM__USB_5V_1A_3,A,True, ,5.5,4.5,4.9538763
P24VA_3,A,True, ,24.5,23.5,24.296673
IFM_FRONT_P24VC_3,A,True, ,24.5,23.5,24.297058
STRT_PAUSE_P3V3B_3,A,True, ,3.5,3.1,3.321851
H_LIDAR_P12VD_3,A,True, ,13.2,10.8,11.966521
LEFT_CAM_P5VC_3,A,True, ,5.5,4.5,4.9952974
DUT_CURRENT_3,A,True, ,1.6,0.6,1.2355
P5VG_3,A,True, ,5.5,4.5,5.0003513
TRACTION_ENCODER_P5VJ_3,A,True, ,5.5,4.5,5.0004275
SLANTED_LIDAR_P12VB_3,A,True, ,13.2,10.8,11.962495
P5VE_3,A,True, ,5.5,4.5,4.996618
STEERING_3V_P3V3A_3,A,True, ,3.5,3.1,3.3234002
USB_5V_1B_3,A,True, ,5.5,4.5,4.9548159
ESTOP1_OUT_3,A,True, ,24.5,20.5,22.321062
IFM_LEFT_P24VD_3,A,True, ,24.5,23.5,24.296288
P5VF_3,A,True, ,5.5,4.5,4.9828152
STEERING_P5VH_3,A,True, ,5.5,4.5,5.0003132
P5VD_3,A,True, ,5.5,4.5,4.9965926
P5VK_3,A,True, ,5.5,4.5,5.0003513
IFM_RIGHT_P24VB_3,A,True, ,24.5,23.5,24.295518
DUT_VOLTAGE_3,A,True, ,24.1,23.9,23.996
ABSOLUTE_ENCODER_P5VI_3,A,True, ,5.5,4.5,5.0002751
FRONT_CAM_P5VA_3,A,True, ,5.5,4.5,4.9819009
RIGHT_CAM_P5VB_3,A,True, ,5.5,4.5,4.9669299
ESTOP1_OUT_4,A,True, ,0.1,0.0,0.1
